 MRK M_P SD_P M_XtX SD_XtX XtXst log10(1/pval)
     573   0.17211232   0.04784249  96.93571968  14.21553371  90.93724169   0.26810846
     574   0.11437419   0.04054148  97.13099281  12.48508208  83.62567368   0.62343562
     575   0.70692897   0.09776661  68.73564354  11.03167563  89.64960062   0.32151559
     576   0.03566623   0.00793099  96.44315128  14.20211481  90.52479879   0.28482095
     577   0.89155908   0.02149869  96.62764735  12.13485902 127.37652914   1.17142905
     578   0.02629734   0.00527872  99.33325791  13.61370722  79.23379878   0.90506261
     579   0.12729334   0.02840217 103.74211342  14.65067516  85.10105394   0.54103118
     580   0.16789280   0.04605367 100.88466252  12.12168753 103.36363958   0.10916411
     581   0.12668464   0.02356715  93.78742897  13.56330608 115.29843755   0.55099467
     582   0.23682330   0.04330922 103.96592320  11.95129778 137.38619860   1.80582513
     583   0.07180295   0.01964438  96.83705034  13.79603176  87.43584984   0.42210702
     584   0.08393043   0.01955569  96.44899082  14.94321719  88.83122219   0.35737885
     585   0.48564917   0.10196983  83.00287641   6.76060166 107.84727563   0.25443862
     586   0.14166451   0.03209490 101.84645454  13.82259879  52.50648615   4.31885643
     587   0.05046323   0.01000632  99.48453247  12.82587296  80.81217072   0.79730124
     588   0.07056350   0.02054499 101.61942911  13.61799267  75.13113677   1.22275359
     589   0.04700644   0.00841327  96.85926037  12.76939744  80.79055206   0.79872611
     590   0.02252844   0.00422509  96.76743607  12.85060094 101.18933179   0.04775637
     591   0.08024781   0.01422302  99.99289459  13.10381010  78.72379136   0.94153602
     592   0.07453876   0.01690998  97.96055816  12.31744202  89.25243221   0.33873052
     593   0.55162973   0.13573758  70.81644927   8.44321131  93.33218091   0.17810061
     594   0.14570990   0.03322886 104.21410320  12.91455220  95.13379314   0.11788265
     595   0.08083817   0.01919628  99.58034732  13.67750111  77.11731559   1.06190968
     596   0.43644817   0.06443517 116.88077024   5.97863136 157.87361626   3.39725240
     597   0.06123139   0.01102139  99.19728952  14.21801766  72.79231276   1.43028503
     598   0.06525425   0.01973998  98.93442097  13.37091477  83.62644921   0.62339077
     599   0.08967369   0.03159321 101.85014651  13.20861380  94.49413455   0.13855792
     600   0.05708065   0.02319499  98.85329794  14.40542674  60.91206864   2.84579649
     601   0.21158959   0.05088045  97.10575682  11.77467115  91.08064497   0.26238329
     602   0.43228491   0.10733263  75.23498863   8.01727311  99.05390399   0.00695447
     603   0.04990042   0.01097259  97.18229533  13.85062009  75.94937724   1.15483450
     604   0.02715415   0.00537074  95.10793704  13.47516652  91.62069284   0.24121416
     605   0.65508833   0.06886109  89.40838849   7.60123948 117.95827510   0.67315854
     606   0.07909383   0.02543329  95.85603127  14.01960663  77.43364181   1.03753634
     607   0.08452054   0.01550936  97.69847343  12.51449343  97.32804645   0.05256983
     608   0.21952385   0.04865705 103.42886845  12.17391154 130.49163543   1.35776466
     609   0.05242660   0.01003899  97.02940818  14.27135333 100.31040335   0.02460112
     610   0.14685776   0.04085501 108.91467739  13.29327494  93.97205772   0.15600340
     611   0.15472418   0.05447909 108.42038593  13.52424468  82.25818856   0.70511800
     612   0.04686956   0.00994133  99.66654882  13.80781007 108.15690160   0.26539760
     613   0.11447456   0.02823859 104.04477951  13.31312629  92.93821024   0.19210521
     614   0.19148282   0.06002624 101.88332127  13.73713929  62.48159173   2.61913278
     615   0.18548697   0.04629095 100.02028828  13.34002484 109.05805695   0.29797220
     616   0.80099945   0.04813738  71.24283465  12.74104129  92.44174902   0.21019464
     617   0.32789651   0.05003579 124.75484245   8.44765205 165.96153811   4.11957160
     618   0.48959332   0.04732268 164.03282990   4.01121143 223.18860384  10.36742005
     619   0.11137251   0.02010167  96.91662126  13.28143562 115.66531824   0.56734363
     620   0.19497585   0.04405188  91.40101945  12.46115986 113.60974997   0.47783399
     621   0.58296359   0.06884279 108.68464616   5.22779745 145.75042839   2.41114700
     622   0.10801397   0.01883136  95.19200813  13.22347285 111.76746021   0.40196904
     623   0.39564707   0.12052526  72.12350458  10.66940824  95.71001539   0.09990294
     624   0.16102887   0.04592055  99.95894083  13.85542466  95.35453095   0.11092355
     625   0.19999329   0.06554147 105.54164359  12.65343037  89.94879986   0.30878060
     626   0.84416014   0.02819709  93.12538454  12.98032811 115.72262433   0.56991187
     627   0.05170476   0.01105513  94.62257285  13.55948714  87.95556316   0.39746124
     628   0.23615471   0.06439856  98.96282218  13.00030949  87.71609610   0.40873697
     629   0.28274980   0.07307341 106.93132184  12.70509969 113.56655445   0.47600785
     630   0.12946653   0.02939774 103.08556586  13.72010301 102.05142568   0.07139940
     631   0.09517887   0.02144383  97.63337643  13.77802249  96.03941304   0.08989420
     632   0.38752666   0.06936849 111.40537304   9.27163233 139.39624548   1.94531234
     633   0.60285764   0.09001432  84.20150376   7.38785920 113.72989326   0.48292510
     634   0.17019004   0.03344862 108.82931167  13.32403905  87.93837579   0.39826599
     635   0.13176893   0.03210473  98.25808721  14.18166264  81.52022461   0.75140009
     636   0.06153433   0.02307968  99.05838291  14.31335882  77.84081142   1.00665216
     637   0.13628397   0.02889119 103.39581501  14.37226444  77.86093887   1.00513963
     638   0.18906829   0.03812959 104.96999986  13.44678517  94.97539922   0.12293148
     639   0.02075508   0.00411327  97.98003435  12.75016742  92.08704525   0.22342500
     640   0.20986241   0.07003491 105.86371001  13.49494146  62.25670493   2.65077954
     641   0.13255196   0.02941489 100.39598780  12.98645209  84.53669247   0.57186796
     642   0.46076665   0.07485398 105.49341501   7.91363334 137.45859381   1.81078130
     643   0.13572515   0.04713538 101.89982746  12.79273944 103.45530862   0.11188261
     644   0.43380549   0.05592150 134.37588018   6.34840155 180.82069640   5.56516553
     645   0.06220303   0.01733310  99.31695127  13.82743143  92.35074756   0.21356447
     646   0.10040554   0.02982393  99.15578321  13.38652321  92.46899390   0.20918902
     647   0.19337383   0.05268988  83.60362608  13.21666166  97.52556085   0.04710067
     648   0.16373196   0.04461810 103.52054523  13.02630006  52.39884364   4.34092280
     649   0.19449512   0.03796563  99.22224975  11.78099015 100.61265289   0.03245593
     650   0.08669094   0.02095670 107.38207761  13.88913134 116.28278418   0.59522301
     651   0.30546820   0.08674389 110.09917040   9.55186801  92.57413154   0.20532247
     652   0.22952928   0.05538998  97.76907452  12.52660616  71.97987492   1.50721694
     653   0.07497662   0.01291584 100.99556527  13.21064292 115.95081869   0.58017769
     654   0.13781035   0.02526599 100.12439598  13.71473744 124.20036128   0.99224000
     655   0.18423361   0.05497150 102.71337622  12.44099456 103.96655768   0.12723659
     656   0.20632813   0.08455033 107.71269991  12.71365582  87.30352856   0.42848558
     657   0.07141308   0.01660660 101.95639896  13.70013173  93.52393993   0.17139483
     658   0.74182754   0.05021742  98.66662490  10.17985107 128.02735528   1.20950373
     659   0.33035557   0.06853584  89.34286999  10.29174590 119.55383280   0.75044924
     660   0.09941653   0.02157067  94.59025136  14.59325997  70.67032514   1.63672902
     661   0.21701086   0.05022807 101.85694185  14.20205240  74.78644455   1.25207721
     662   0.10651428   0.01675160  99.61578796  12.50536757  84.22493775   0.58926357
     663   0.17355115   0.03535047  98.75370325  13.16894521 112.17017939   0.41819865
     664   0.11034307   0.04029290  98.84221380  12.66402259 103.69235208   0.11896095
     665   0.24350288   0.04980025  93.32211353  12.27850631 124.93732771   1.03282780
     666   0.15446329   0.04096059 101.65620712  13.47643487  82.16957620   0.71059259
     667   0.50153920   0.11510953  78.21988843   7.94926683 102.67843020   0.08917623
     668   0.07332463   0.01761264 106.09708773  12.99358564 117.05126868   0.63055595
     669   0.05647250   0.01255490  99.86754766  14.08111791  91.05823007   0.26327527
     670   0.04259244   0.00634976 100.19389973  13.16681414  95.77839046   0.09780938
     671   0.18846692   0.04873171 101.93314613  12.94497828  80.40043118   0.82467964
     672   0.18508513   0.06432392 101.44392727  14.07487386  81.52831263   0.75088428
     673   0.20530639   0.04327757  83.37916514  13.00499589 103.29982589   0.10727788
     674   0.03623119   0.00603511 100.45146653  12.57386896 100.42928317   0.02767707
     675   0.13647683   0.03711940 102.81841348  12.73018032  82.68691605   0.67894594
     676   0.78850595   0.04886548  75.19271961  12.70007915  99.38337184   0.00121277
     677   0.07888161   0.01907556  99.99103990  14.31921957  73.10215571   1.40161682
     678   0.04623257   0.00852826 100.27975851  13.35267835 115.10183657   0.54230023
     679   0.28429548   0.05053283 104.15217680  10.90215420 138.99066729   1.91685495
     680   0.37573442   0.07634787  94.55822666   8.00855694 126.09684836   1.09790283
     681   0.25230017   0.04652514 102.96174388  11.43867128 135.65134502   1.68859095
     682   0.30484194   0.06988134  83.67571231  13.06076104 105.71032459   0.18206462
     683   0.62805295   0.06736008 103.09423648   6.07680215 139.02575226   1.91931049
     684   0.18080503   0.03777016 103.91052358  11.95239841  80.24684644   0.83502319
     685   0.05999275   0.01283783 102.49343742  13.36885035  99.07282867   0.00648093
     686   0.22968984   0.04915230  91.57071245  11.85992505 111.71020903   0.39967796
     687   0.45867390   0.09591532  82.13513065   6.86321099 108.08629410   0.26288799
     688   0.07185695   0.01449179 100.20933574  13.71568369  83.27335625   0.64398264
     689   0.13581545   0.03763511 108.65737999  13.87392345  74.16962405   1.30562449
     690   0.04795809   0.00907037 102.20428082  13.55782368  90.35479620   0.29181686
     691   0.16088203   0.02833791 102.63258458  12.39172945 131.69949302   1.43276584
     692   0.33130554   0.09323503  70.14115150  10.95595763  93.10867627   0.18600784
     693   0.06731861   0.01263483  99.95814852  14.88134385  68.45599224   1.87191835
     694   0.40420517   0.08486364 120.28069988  13.83220861  78.48934940   0.95857980
     695   0.08257083   0.02266422 103.45525301  13.82331472  94.49304267   0.13859386
     696   0.09943488   0.02246806  95.65185382  13.12017928  84.55456057   0.57087878
     697   0.07451907   0.01341701  99.28777249  13.64596177 116.85211493   0.62133198
     698   0.10666236   0.02680535  97.84958878  13.81206638 101.68513824   0.06124100
     699   0.04391552   0.00848264 100.44930329  12.86158342  64.88493863   2.29750881
     700   0.15861457   0.03805580 103.97140725  13.27062280  94.76163644   0.12981887
     701   0.33069992   0.07677982  90.14712148  11.07333999 116.48369825   0.60439268
     702   0.16302369   0.03404164 101.97088951  14.37027885 101.26433081   0.04977655
     703   0.05467326   0.01486550  99.49595165  13.02302336  80.31385365   0.83050162
     704   0.03310242   0.00706927 101.34805458  14.07246316  97.06586118   0.05993167
     705   0.16848557   0.04447663  99.11315408  13.78576962  86.40850241   0.47275397
     706   0.45541531   0.09893319  83.03467050   6.74150838 108.75996234   0.28708505
     707   0.36325773   0.07089888 100.49660039   9.24711168 133.59685819   1.55361921
     708   0.03484983   0.01221590  96.97967954  13.55062643  76.73833367   1.09155298
     709   0.04368288   0.01097280  96.64979330  14.05840652  74.51265681   1.27567416
     710   0.07048349   0.01741978  97.92474538  13.69500074  90.65295317   0.27958870
     711   0.08433440   0.01492744  97.42426002  12.63162707  86.52771092   0.46674372
     712   0.13228110   0.03772649 102.49079204  15.10796163  49.66771477   4.93201319
     713   0.16587038   0.05579877 108.89914266  13.31071047  86.67233889   0.45949929
     714   0.78115297   0.05076545  69.10684657  13.05860465  84.43184032   0.57768971
     715   0.10513979   0.03089234 101.16436253  14.34996888  89.17630618   0.34207088
     716   0.52686849   0.09693092  84.13586925   6.44823078 113.51409940   0.47379330
     717   0.08637394   0.01959681 102.49523911  13.81198950  79.32270520   0.89878837
     718   0.26453378   0.09068747 115.10033256  17.06781562  81.08081815   0.77971108
     719   0.05318318   0.01878309  99.29232898  13.29464313  77.50971680   1.03172436
     720   0.05622437   0.02271647  99.26000255  13.19366255  59.93645482   2.99369488
     721   0.20649718   0.03868833 106.75050446  12.78045987 124.51152639   1.00930355
     722   0.08690927   0.03462309  98.75196591  14.33074851  80.41606714   0.82363060
     723   0.06162452   0.01681145 101.08376194  14.09310453  77.21828821   1.05409329
     724   0.04622547   0.01155999  96.33185284  13.70617011  93.27377731   0.18015732
     725   0.05185352   0.00952467  96.55568319  13.47874373  81.86090164   0.72983878
     726   0.07592584   0.01389368  97.05950474  14.01498179 105.99841749   0.19148899
     727   0.58167899   0.08667681  90.58335654   6.30218778 121.78369923   0.86341485
     728   0.04983551   0.01291766  98.75665487  13.31654429  67.25704884   2.00819501
     729   0.13642729   0.02181538  88.49661691  13.32682247 113.24479562   0.46247650
     730   0.10700077   0.02575831  95.80451564  12.01786075  68.55282188   1.86119248
     731   0.23312914   0.05061504 104.00675363  12.90033018  79.39556260   0.89366519
     732   0.05108848   0.00800657 101.06778383  13.29905338 122.60330199   0.90636665
     733   0.10355210   0.01922490  98.00733100  13.94535083  98.59730148   0.01855203
     734   0.26777210   0.05065934 100.28601756  10.54890755 125.16627594   1.04555952
     735   0.17446454   0.04975280 106.86824225  12.02759327  93.04774591   0.18818061
     736   0.70054721   0.06157922  91.08574938   9.47891910 122.41425130   0.89639166
     737   0.11144264   0.05348894  97.35240589  14.33156047  62.52558393   2.61297395
     738   0.02453813   0.00404000  97.55340395  14.21079371 100.86736676   0.03916318
     739   0.09938371   0.02402967 102.17724586  12.81874750 114.28193052   0.50654272
     740   0.17570907   0.03015484  99.67740610  12.85872520 130.39812942   1.35202191
     741   0.15974303   0.03530819 101.95350181  13.39475693  81.26576955   0.76772541
     742   0.08101559   0.02515135 102.49825214  13.63011745  57.68826111   3.35613666
     743   0.19600618   0.06015123 102.78998165  12.28517584  72.20096571   1.48602633
     744   0.03935692   0.01165946  97.99788671  13.55023562 105.92138054   0.18895872
     745   0.21907452   0.05645378 101.18242291  13.65661898  60.80406127   2.86190040
     746   0.24798901   0.09326897 104.89424987  12.48807019  86.98595734   0.44396760
     747   0.16478192   0.02782486 100.22501119  12.43828936 128.13932056   1.21609985
     748   0.06885441   0.01620773  93.76783519  13.25329155 102.28731798   0.07802993
     749   0.13326217   0.03441468  99.77918593  12.63418311 100.38313570   0.02648096
     750   0.13913311   0.03788926  98.25036921  12.73678619  81.52877706   0.75085467
     751   0.36777357   0.06740781 103.32698984   8.26968838 137.90839514   1.84168863
     752   0.64027401   0.08766432  80.85044014   8.25404823 106.95307704   0.22346018
     753   0.07486952   0.01563029  98.61119565  14.26320973  83.35740951   0.63904968
     754   0.07148511   0.01786097 100.49663501  13.08059810  99.36738067   0.00081860
     755   0.08739061   0.01895356  94.81714522  12.69335220  69.94870776   1.71108933
     756   0.13566817   0.03061527 103.89037474  14.41371006  65.25846934   2.25015438
     757   0.10637799   0.02771553  96.17645656  13.47550281  88.32608726   0.38028203
     758   0.08971285   0.02766189  98.79094958  14.13880093  63.35858297   2.49830042
     759   0.13170716   0.02324981  99.44242531  12.77927376 126.59242465   1.12616559
     760   0.61485261   0.07140646  95.60527648   7.18829788 127.05183465   1.15260474
     761   0.10198414   0.02092166  97.03672540  14.42973314  95.26581856   0.11370962
     762   0.09647735   0.01698998  94.32214597  13.01106997 122.26887474   0.88874868
     763   0.08386783   0.01641721 101.80194015  12.46552454  95.24216906   0.11445478
     764   0.16744861   0.04100693  95.63527579  13.02039249  80.16496965   0.84056667
     765   0.05232343   0.01112044  99.07551992  13.91965014  97.82574261   0.03891381
     766   0.09413137   0.03068627 100.75492017  12.97673504  76.29341217   1.12697658
     767   0.12524018   0.03578571  99.56687495  13.75245373  96.18098570   0.08565193
     768   0.56275000   0.07099399 105.15331258   5.23070021 142.43441979   2.16341512
     769   0.22762561   0.07877404 107.04629346  13.41588965  88.64619776   0.36569927
     770   0.11072009   0.02131677 104.35216461  13.47838160  98.17419798   0.02959756
     771   0.69839156   0.07142413  88.43512216  10.40971102 113.22111598   0.46148564
     772   0.20618673   0.03850847 108.56669251  13.12534249 131.97079913   1.44982051
     773   0.16980965   0.04369256  95.50227520  13.07845737  61.25025710   2.79579991
     774   0.22801784   0.07104521 103.50764789  13.46458237 100.44488216   0.02808198
     775   0.08026338   0.01879731 105.55637534  13.24463093 118.77883919   0.71253564
     776   0.07293691   0.01885817 103.11144038  15.65028584  70.15391863   1.68972235
     777   0.07532468   0.01611494 101.52415235  13.31991981  95.15505446   0.11720847
     778   0.04110838   0.01123757  97.34060264  14.32002831  77.00017046   1.07102085
     779   0.19451072   0.04358690 108.30753872  14.46605432 122.54196484   0.90312585
     780   0.13146090   0.03694195  96.14682299  13.34753714  89.43229247   0.33089056
     781   0.10951799   0.02328162  96.75366345  13.80138338  87.71366034   0.40885236
     782   0.02345128   0.00485724  97.88302107  13.93344534  92.44306414   0.21014606
     783   0.06728018   0.01854811  97.94975622  14.22421026  90.36379947   0.29144477
     784   0.31124346   0.06561284 120.75593857  14.42639726 108.62962587   0.28235953
     785   0.21724991   0.06263937 109.75502784  13.36103291 113.22146022   0.46150004
     786   0.05356364   0.01211491  99.31153840  14.18582470  89.28715680   0.33721120
     787   0.17754712   0.04900679  92.58316842  13.66049690  99.69172033   0.00887468
     788   0.19027123   0.06080563 101.77289859  12.10115530  78.18378760   0.98105925
     789   0.08486520   0.01889120  95.83454172  13.11193769 100.08770472   0.01888591
     790   0.18590373   0.03709187 101.22830928  13.25915611 119.24822256   0.73541481
     791   0.04304808   0.01271583  99.18748728  13.63665248  69.33728895   1.77580614
     792   0.07634033   0.02334937 100.53273825  13.54497390  81.98801914   0.72187968
     793   0.08263721   0.01727850  95.94149406  13.32334298 105.63502747   0.17961854
     794   0.26998064   0.04969610  97.96802856  11.41772280 131.54257968   1.42293676
     795   0.04102806   0.00707726  98.64034204  12.83844750  73.49005885   1.36624061
     796   0.15538911   0.03308154 100.42054550  12.42557331  86.23762509   0.48143115
     797   0.10759784   0.02406121 103.01340891  14.01766790 112.04244967   0.41302961
     798   0.08804202   0.01890558 101.53310350  13.97421355 106.56874492   0.21045210
     799   0.16497922   0.02937089 107.84595048  12.15765324 137.27348605   1.79811899
     800   0.12739068   0.02692816  98.32715169  13.96157739  85.31433986   0.52959405
     801   0.09768840   0.02712933  96.81559962  13.54654392  63.57618373   2.46894587
     802   0.12437215   0.03827315 101.96382417  14.16025312  65.67087624   2.19866522
     803   0.10243446   0.04265322 100.76047954  13.96604462  82.51826412   0.68917933
     804   0.02831267   0.00538033  98.06743288  14.12523398 101.34512687   0.05196070
     805   0.09170625   0.01564470  95.04860849  13.86323261 119.30704360   0.73830005
     806   0.30001354   0.05770565  98.48584943  11.48481509 126.91326117   1.14460565
     807   0.14217872   0.04470819 106.03293913  13.67572671  98.74426072   0.01478306
     808   0.14201132   0.03125383  96.25106932  12.55055193 104.62212423   0.14740297
     809   0.12924287   0.05807511 103.91748995  12.43645482  95.04962484   0.12055976
     810   0.03968953   0.00998445 100.81853415  14.33491485 100.85311492   0.03878577
     811   0.56465774   0.10537483  80.17035982   7.12768768 106.27296908   0.20056695
     812   0.09370647   0.02724093 102.96212569  13.49887565  81.08262357   0.77959359
     813   0.21738761   0.04379978  96.58261018  13.34431721  95.94075611   0.09287154
     814   0.04319303   0.00940280  94.61263214  12.89248846  99.26445093   0.00171775
     815   0.33016018   0.08818399 111.15746979  11.47547148 116.49102600   0.60472803
     816   0.22545872   0.06073355 109.14047477  15.49820987 102.74991413   0.09123407
     817   0.19598360   0.03776045 113.49545083  12.84254857 120.36247403   0.79075308
     818   0.07339254   0.01727662 101.21232930  14.26178068  96.24801804   0.08365566
     819   0.01727281   0.00412853 100.46131435  14.72978270  64.80927184   2.30718552
     820   0.20898145   0.03683214 101.23369446  11.48099127 135.25247430   1.66205660
     821   0.63958826   0.05084357 125.31436454   5.83074089 169.44430607   4.44518313
     822   0.38889621   0.07061065 107.55739778   8.51528355 144.39174969   2.30844313
     823   0.16926924   0.06337981 101.26489559  12.36229779  67.88332560   1.93620325
     824   0.08228583   0.01474968  99.74034475  13.79005334  86.32807929   0.47682877
     825   0.16560796   0.03809426 110.94250155  12.13637583 108.05568202   0.26180187
     826   0.13611700   0.04099080  94.07263192  13.61873002  75.19133594   1.21767597
     827   0.06198856   0.01686282  97.88834812  13.44064741  90.09584654   0.30259461
     828   0.04250147   0.00686827  98.06338033  12.67640200 107.81104366   0.25316402
     829   0.55423643   0.05201903 136.18198222   3.67466430 182.37807135   5.72483247
     830   0.27619106   0.08794221  71.46729895  13.55004608  92.32255449   0.21461189
     831   0.25692331   0.04736074 115.14211242  16.78567123  76.48613362   1.11154946
     832   0.35092517   0.08657099 117.91559764  16.62001478  94.79538310   0.12872591
     833   0.11939670   0.02388030 101.93622767  12.47994318  82.69538429   0.67843423
     834   0.05501026   0.01347451 102.32378203  14.68614593  86.69191210   0.45852285
     835   0.07332822   0.01752263  98.68308822  13.59331349 122.77470475   0.91544542
     836   0.12697029   0.03766523  99.48367259  14.56112675  66.04342216   2.15285977
     837   0.02843546   0.00638966 100.03638561  15.02379251 107.23570566   0.23314366
     838   0.29212306   0.05509304  93.91455137  10.80856322 123.66123917   0.96293153
     839   0.07094005   0.01573439  99.07138097  14.68165380  80.76881667   0.80016007
     840   0.09191195   0.02376374  98.87442281  14.34965425  74.20434329   1.30257353
     841   0.04712962   0.00820789  97.96897947  13.56981136  60.36646506   2.92782922
     842   0.18926373   0.05479570  97.17416550  12.30041625  83.90079953   0.60762636
     843   0.09307111   0.03439350 104.84930513  14.59838979  72.34990338   1.47185925
     844   0.82827443   0.04031618  87.04892712  12.04833873 111.57144402   0.39414155
     845   0.11660220   0.01907759  97.06050831  13.93121134  96.23006924   0.08418941
     846   0.15688961   0.03582245 100.39102284  13.48066819 104.23724090   0.13549816
     847   0.10159829   0.01941161  97.98608838  14.19622792 116.32261696   0.59703714
     848   0.07787684   0.01199585  97.33590137  13.16750211 125.09805270   1.04175959
     849   0.06914976   0.01494920 100.19630064  13.55529307  86.69954080   0.45814254
     850   0.09823921   0.01949137 100.84156333  13.36343280  74.88712428   1.24346807
     851   0.04453743   0.01121882  97.33918083  13.08571999  82.36950448   0.69827250
     852   0.09394913   0.02663690 102.35372268  13.87153921  94.21332140   0.14787696
     853   0.08872794   0.01647137  95.49008853  14.19771987  78.84618181   0.93270804
     854   0.06887929   0.01191126 100.98922704  13.56499167 110.09199387   0.33658835
     855   0.68966950   0.06984302  87.58988010  10.17601090 114.06179251   0.49708036
     856   0.13498756   0.02812574 100.31420666  14.04950266 107.21739111   0.23251314
     857   0.04820441   0.01136266  98.95077220  14.58146975  74.76750991   1.25370039
     858   0.09830949   0.01687762 101.90646445  14.52982155 135.32198582   1.66666939
     859   0.25722549   0.04334688 119.00025077  11.41497118 156.10290680   3.24573519
     860   0.42926650   0.05798067 131.80376864   5.09630091 179.61833836   5.44290539
     861   0.06521362   0.01049428 100.36338567  12.39691032 106.00423826   0.19168047
     862   0.04812002   0.01354927  99.21776402  13.42236063  77.50653509   1.03196705
     863   0.06882672   0.01657020 104.74446441  14.56195533  83.72641688   0.61762282
     864   0.07273311   0.02062095  98.57831006  12.80608654  77.81829461   1.00834581
     865   0.04888336   0.00832869  99.60190055  12.81851549  91.80848905   0.23399634
     866   0.64579994   0.09718601  77.29388786   8.95561423 101.91477368   0.06759005
     867   0.33075303   0.05724728 112.75670628   8.36044585 148.58940817   2.63100465
     868   0.08303804   0.02784515  99.66192040  13.77551422  91.54190000   0.24426445
     869   0.06481904   0.01285555  98.49721580  14.03870444  95.17565446   0.11655604
     870   0.08995970   0.02581809  97.32826815  13.36595065 111.40498898   0.38753158
     871   0.19692656   0.04036326 107.04655724  14.06066178  91.00956450   0.26521558
     872   0.05922843   0.02083408  97.88573996  13.24612244  83.66228639   0.62131990
     873   0.09518305   0.02213809  97.66730137  14.54400388  73.30174347   1.38334363
     874   0.11212268   0.01909378  89.71308338  13.70421679 112.72944352   0.44106631
     875   0.05541294   0.01575148 102.26136638  13.25971375  87.94080007   0.39815244
     876   0.10671783   0.02287471  96.02185216  13.48771380  96.73317307   0.06944234
     877   0.13474717   0.04885658 104.71805143  14.02726529  89.85746944   0.31264681
     878   0.03968290   0.01295247 101.48141063  14.71112716  98.09627813   0.03166349
     879   0.09923377   0.02176379  96.96530132  13.35308122  80.63999432   0.80868803
     880   0.15693533   0.03387484  95.51438540  13.73258196  70.43717324   1.66051812
     881   0.07893291   0.01109968  97.61711907  12.18518712 111.82095088   0.40411326
     882   0.41360426   0.07195607  97.60874784   7.10988046 130.51683322   1.35931378
     883   0.11387311   0.01916928 103.14054523  13.06919087  93.83409988   0.16070041
     884   0.11172545   0.02321846  97.13567068  13.10330068 105.39741947   0.17194616
     885   0.64305808   0.07330976  96.75808393   9.84058339 122.12240155   0.88107226
     886   0.08466112   0.02770118  95.73731535  14.06348630  97.57952365   0.04561785
     887   0.10744342   0.01963676  98.08494859  14.61619773 114.31028883   0.50776592
     888   0.20113346   0.03647750  99.74962114  12.57040323 131.85025439   1.44223353
     889   0.16057300   0.03350527  96.40048176  12.49877275 118.29038487   0.68900055
     890   0.31336218   0.06668780  87.37495135  11.00111925 112.13004809   0.41657244
     891   0.05113170   0.00987715 101.00604354  15.21111659  85.80812943   0.50356554
     892   0.07591569   0.01600499  98.11342495  13.88349081  99.37594020   0.00102955
     893   0.19028829   0.03432595 104.45975080  13.31070553 108.56671912   0.28008632
     894   0.07498141   0.01294482 101.72204224  13.24288927  93.49266367   0.17248364
     895   0.68342777   0.07676638  83.54669986   9.58886186 106.45434438   0.20661575
     896   0.18388302   0.03209976  92.92831484  12.36292476 127.26366375   1.16487269
     897   0.04734160   0.01059039 100.34035519  13.86673323  96.29949730   0.08212795
     898   0.14083148   0.02690161 100.57204571  13.34457453 106.61796588   0.21210773
     899   0.16457183   0.02827879  99.11638654  11.90090306 122.23344606   0.88688968
     900   0.29935008   0.05217335 102.74657331  10.78683681 137.06800227   1.78410192
     901   0.25681533   0.08287154 108.07177673  11.55755805  95.97451835   0.09185069
     902   0.13188940   0.02843657 100.33828317  13.16251279  78.59634782   0.95077925
     903   0.04210533   0.00703957  97.73005879  12.79410816  85.64134443   0.51228715
     904   0.34521650   0.05665308 115.79572406   9.07007698 153.57104021   3.03340844
     905   0.22632282   0.07231049 111.02807606  12.48090043  99.27380694   0.00148666
     906   0.16855569   0.03445739  95.80141149  13.44890891 103.83915125   0.12337972
     907   0.06030786   0.00992115  98.47193347  13.47051949  94.89589852   0.12548306
     908   0.15927446   0.05388180 102.79168030  12.49034822  78.38158231   0.96647357
     909   0.48168335   0.07537111 101.34068853   5.68574469 133.55626239   1.55099500
     910   0.18744425   0.03959302 105.99082280  13.91470758  88.32199128   0.38047017
     911   0.08196700   0.02247344 101.50700197  13.01218815  81.44949176   0.75591912
     912   0.04954640   0.00837674  99.33133788  13.92735789  81.42180402   0.75769204
     913   0.13662170   0.04315244 102.26924581  14.02193350  83.46563523   0.63272674
     914   0.22433043   0.05901476 102.57346564  12.27879277 101.74021419   0.06275778
     915   0.04982446   0.01424843  97.22058401  14.91289317  73.11671080   1.40027912
     916   0.18022130   0.02872543  85.81126111  12.82519839 111.62160472   0.39614012
     917   0.08349213   0.02561517 102.28929648  13.99986855  55.01663258   3.82894844
     918   0.46330191   0.06532435 123.01120850   5.09254795 165.92106046   4.11583735
     919   0.09802115   0.01774544 104.03165949  13.17149692 108.01510101   0.26036385
     920   0.24237443   0.04455048  93.08830648  11.24012005 117.14730722   0.63502087
     921   0.23219039   0.05078562  76.17679233  12.15854808 101.90806173   0.06740354
     922   0.15947454   0.04256397 103.81187902  14.09292498  91.54853870   0.24400695
     923   0.21804904   0.07225037 109.22263088  11.72296860 100.48143303   0.02903194
     924   0.14898893   0.04567985 102.53370059  12.75662945  98.95501774   0.00943805
     925   0.09254747   0.02220634 101.80609227  12.38315151  94.66667249   0.13290590
     926   0.03819627   0.00830690 100.29326984  13.84453308  88.51218132   0.37177540
     927   0.10279477   0.01641279  96.49860154  12.50415877 125.99068679   1.09188334
     928   0.04370902   0.01050878 101.14462787  15.68293607 106.04084013   0.19288553
     929   0.24621526   0.08593846 112.08954579  14.34385966  80.61491993   0.81035373
     930   0.05303888   0.01540413  97.81900425  14.48891149 114.52748603   0.51716674
